"hourly_timestamp","mean_close"
"2019-05-18 04",7340.41666666667
"2019-05-18 05",7405.51583333333
"2019-05-18 06",7379.69683333333
"2019-05-18 07",7316.99866666667
"2019-05-18 08",7339.22466666667
"2019-05-18 09",7259.15183333333
"2019-05-18 10",7269.3065
"2019-05-18 11",7313.276
"2019-05-18 12",7314.86616666667
"2019-05-18 13",7296.595
"2019-05-18 14",7342.78516666667
"2019-05-18 15",7363.41316666667
"2019-05-18 16",7341.41116666667
"2019-05-18 17",7289.68866666667
"2019-05-18 18",7263.031
"2019-05-18 19",7276.74416666667
"2019-05-18 20",7260.16216666667
"2019-05-18 21",7298.099
"2019-05-18 22",7304.07333333334
"2019-05-18 23",7267.79583333334
"2019-05-19 00",7289.27633333333
"2019-05-19 01",7496.99966666667
"2019-05-19 02",7724.5555
"2019-05-19 03",7808.974
"2019-05-19 04",7882.79066666667
"2019-05-19 05",7921.23083333333
"2019-05-19 06",7905.68766666667
"2019-05-19 07",7912.71983333333
"2019-05-19 08",7905.77016666667
"2019-05-19 09",7931.39583333334
"2019-05-19 10",8036.3555
"2019-05-19 11",8001.93716666667
"2019-05-19 12",7900.52983333333
"2019-05-19 13",7898.31083333333
"2019-05-19 14",7890.8135
"2019-05-19 15",7907.78116666667
"2019-05-19 16",7911.69883333333
"2019-05-19 17",7949.739
"2019-05-19 18",7966.844
"2019-05-19 19",7982.84616666667
"2019-05-19 20",7970.65916666667
"2019-05-19 21",8038.17916666666
"2019-05-19 22",8086.8275
"2019-05-19 23",8193.00266666667
"2019-05-20 00",7988.40383333333
"2019-05-20 01",7929.80266666667
"2019-05-20 02",7911.574
"2019-05-20 03",7969.17783333333
"2019-05-20 04",8031.68583333334
"2019-05-20 05",7969.78383333333
"2019-05-20 06",7936.15533333333
"2019-05-20 07",7900.513
"2019-05-20 08",7850.34166666667
"2019-05-20 09",7866.9785
"2019-05-20 10",7901.726
"2019-05-20 11",7859.94533333333
"2019-05-20 12",7812.393
"2019-05-20 13",7677.564
"2019-05-20 14",7742.98
"2019-05-20 15",7781.05533333333
"2019-05-20 16",7836.3825
"2019-05-20 17",7810.5565
"2019-05-20 18",7738.81366666667
"2019-05-20 19",7788.88683333333
"2019-05-20 20",7846.40916666667
"2019-05-20 21",8005.0295
"2019-05-20 22",7963.70366666667
"2019-05-20 23",7919.93316666667
"2019-05-21 00",7933.72383333333
"2019-05-21 01",7911.42766666667
"2019-05-21 02",7856.08016666667
"2019-05-21 03",7897.986
"2019-05-21 04",7869.0555
"2019-05-21 05",7852.22616666667
"2019-05-21 06",7880.6035
"2019-05-21 07",7905.85733333333
"2019-05-21 08",7906.834
"2019-05-21 09",7933.7985
"2019-05-21 10",7894.574
"2019-05-21 11",7860.10116666667
"2019-05-21 12",7845.362
"2019-05-21 13",7900.00933333334
"2019-05-21 14",7881.09683333333
"2019-05-21 15",7901.65333333333
"2019-05-21 16",7888.69616666666
"2019-05-21 17",7913.09633333333
"2019-05-21 18",7966.4565
"2019-05-21 19",7956.3985
"2019-05-21 20",7994.82866666667
"2019-05-21 21",7974.96466666667
"2019-05-21 22",7920.02
"2019-05-21 23",7934.70166666667
"2019-05-22 00",7942.84833333333
"2019-05-22 01",7947.2955
"2019-05-22 02",7920.60466666667
"2019-05-22 03",7916.4745
"2019-05-22 04",7900.00233333333
"2019-05-22 05",7915.63066666667
"2019-05-22 06",7915.5995
"2019-05-22 07",7890.79533333333
"2019-05-22 08",7906.15516666667
"2019-05-22 09",7896.35
"2019-05-22 10",7871.75866666667
"2019-05-22 11",7803.49233333333
"2019-05-22 12",7818.32183333334
"2019-05-22 13",7821.34716666666
"2019-05-22 14",7849.25066666666
"2019-05-22 15",7912.84983333333
"2019-05-22 16",7923.81516666667
"2019-05-22 17",7893.33683333333
"2019-05-22 18",7879.65183333333
"2019-05-22 19",7881.87616666667
"2019-05-22 20",7836.55716666667
"2019-05-22 21",7750.129
"2019-05-22 22",7678.08066666667
"2019-05-22 23",7685.18466666667
"2019-05-23 00",7614.07783333333
"2019-05-23 01",7640.99833333333
"2019-05-23 02",7641.52216666667
"2019-05-23 03",7639.41333333333
"2019-05-23 04",7653.2005
"2019-05-23 05",7621.56
"2019-05-23 06",7598.88033333333
"2019-05-23 07",7605.0665
"2019-05-23 08",7567.0025
"2019-05-23 09",7538.07933333333
"2019-05-23 10",7595.43233333334
"2019-05-23 11",7610.57716666667
"2019-05-23 12",7588.22666666667
"2019-05-23 13",7650.4665
"2019-05-23 14",7702.498
"2019-05-23 15",7762.27866666667
"2019-05-23 16",7803.20816666667
"2019-05-23 17",7771.82433333333
"2019-05-23 18",7756.817
"2019-05-23 19",7736.13616666667
"2019-05-23 20",7787.39183333333
"2019-05-23 21",7848.8145
"2019-05-23 22",7894.10566666667
"2019-05-23 23",7865.192
"2019-05-24 00",7837.39716666667
"2019-05-24 01",7880.69466666667
"2019-05-24 02",7833.82533333333
"2019-05-24 03",7828.30583333333
"2019-05-24 04",7831.96066666667
"2019-05-24 05",7797.7805
"2019-05-24 06",7818.61533333333
"2019-05-24 07",7852.9865
"2019-05-24 08",7920.0485
"2019-05-24 09",7917.82033333333
"2019-05-24 10",7946.67633333333
"2019-05-24 11",7970.38916666667
"2019-05-24 12",7967.91433333333
"2019-05-24 13",7950.44016666667
"2019-05-24 14",7963.78433333334
"2019-05-24 15",8048.41433333333
"2019-05-24 16",8081.19933333333
"2019-05-24 17",8020.95616666667
"2019-05-24 18",8027.7485
"2019-05-24 19",7994.60833333333
"2019-05-24 20",8044.352
"2019-05-24 21",8053.764
"2019-05-24 22",8033.66683333333
"2019-05-24 23",7957.37533333333
"2019-05-25 00",7966.363
"2019-05-25 01",8002.581
"2019-05-25 02",7996.48766666667
"2019-05-25 03",7990.65066666667
"2019-05-25 04",7994.50566666667
"2019-05-25 05",7952.16166666667
"2019-05-25 06",7943.53266666667
"2019-05-25 07",7942.43033333333
"2019-05-25 08",7966.09983333333
"2019-05-25 09",8000.181
"2019-05-25 10",8049.83416666667
"2019-05-25 11",8056.4975
"2019-05-25 12",8029.816
"2019-05-25 13",8007.2425
"2019-05-25 14",8000.601
"2019-05-25 15",8023.87583333333
"2019-05-25 16",7996.0015
"2019-05-25 17",7993.89316666667
"2019-05-25 18",8023.34833333333
"2019-05-25 19",7978.4305
"2019-05-25 20",8002.78233333333
"2019-05-25 21",8020.42233333334
"2019-05-25 22",8029.77283333333
"2019-05-25 23",8025.24716666667
"2019-05-26 00",8033.28666666667
"2019-05-26 01",8006.88816666667
"2019-05-26 02",8007.042
"2019-05-26 03",7981.89316666667
"2019-05-26 04",7992.6435
"2019-05-26 05",7970.93733333333
"2019-05-26 06",7960.119
"2019-05-26 07",7969.08033333333
"2019-05-26 08",7975.30416666667
"2019-05-26 09",7982.16366666667
"2019-05-26 10",7950.468
"2019-05-26 11",7911.71566666667
"2019-05-26 12",7916.9405
"2019-05-26 13",7933.45316666667
"2019-05-26 14",7967.25733333333
"2019-05-26 15",7966.33133333333
"2019-05-26 16",7960.29316666667
"2019-05-26 17",7973.69633333334
"2019-05-26 18",7979.755
"2019-05-26 19",8207.7365
"2019-05-26 20",8526.66333333334
"2019-05-26 21",8549.05166666666
"2019-05-26 22",8616.18583333333
"2019-05-26 23",8625.5755
"2019-05-27 00",8739.26983333333
"2019-05-27 01",8759.64783333333
"2019-05-27 02",8662.43233333333
"2019-05-27 03",8665.04033333333
"2019-05-27 04",8639.45383333333
"2019-05-27 05",8642.47483333333
"2019-05-27 06",8666.62533333334
"2019-05-27 07",8706.49866666667
"2019-05-27 08",8663.07983333333
"2019-05-27 09",8678.25766666667
"2019-05-27 10",8684.45983333333
"2019-05-27 11",8678.90083333333
"2019-05-27 12",8760.98133333333
"2019-05-27 13",8775.256
"2019-05-27 14",8761.127
"2019-05-27 15",8815.81483333333
"2019-05-27 16",8797.33133333333
"2019-05-27 17",8673.6265
"2019-05-27 18",8686.01183333333
"2019-05-27 19",8754.00433333333
"2019-05-27 20",8719.40166666666
"2019-05-27 21",8734.91866666667
"2019-05-27 22",8746.5605
"2019-05-27 23",8789.87033333333
"2019-05-28 00",8760.65116666667
"2019-05-28 01",8759.18516666666
"2019-05-28 02",8772.32916666666
"2019-05-28 03",8755.10866666667
"2019-05-28 04",8766.9445
"2019-05-28 05",8737.03266666667
"2019-05-28 06",8691.01633333334
"2019-05-28 07",8693.3635
"2019-05-28 08",8698.76966666666
"2019-05-28 09",8714.16733333333
"2019-05-28 10",8683.4895
"2019-05-28 11",8704.29066666667
"2019-05-28 12",8710.69833333334
"2019-05-28 13",8656.432
"2019-05-28 14",8666.61316666667
"2019-05-28 15",8676.13683333334
"2019-05-28 16",8656.55166666667
"2019-05-28 17",8708.228
"2019-05-28 18",8728.7755
"2019-05-28 19",8706.1145
"2019-05-28 20",8697.4305
"2019-05-28 21",8685.04466666666
"2019-05-28 22",8707.03016666666
"2019-05-28 23",8710.79366666667
"2019-05-29 00",8686.44533333333
"2019-05-29 01",8686.2065
"2019-05-29 02",8647.12716666667
"2019-05-29 03",8654.107
"2019-05-29 04",8594.121
"2019-05-29 05",8515.9835
"2019-05-29 06",8508.40033333333
"2019-05-29 07",8546.0265
"2019-05-29 08",8572.83366666667
"2019-05-29 09",8601.56216666667
"2019-05-29 10",8653.5415
"2019-05-29 11",8639.43766666667
"2019-05-29 12",8633.81666666667
"2019-05-29 13",8688.99483333334
"2019-05-29 14",8705.40083333333
"2019-05-29 15",8690.981
"2019-05-29 16",8681.891
"2019-05-29 17",8688.37616666667
"2019-05-29 18",8665.259
"2019-05-29 19",8673.08833333333
"2019-05-29 20",8659.08833333333
"2019-05-29 21",8646.87416666667
"2019-05-29 22",8667.60533333333
"2019-05-29 23",8642.50783333333
"2019-05-30 00",8636.56466666667
"2019-05-30 01",8659.47316666667
"2019-05-30 02",8584.3245
"2019-05-30 03",8633.68666666667
"2019-05-30 04",8673.2615
"2019-05-30 05",8716.962
"2019-05-30 06",8714.85433333333
"2019-05-30 07",8703.73383333334
"2019-05-30 08",8693.28633333333
"2019-05-30 09",8700.74266666667
"2019-05-30 10",8737.76816666667
"2019-05-30 11",8739.69033333333
"2019-05-30 12",8720.5175
"2019-05-30 13",8723.5715
"2019-05-30 14",8713.22416666667
"2019-05-30 15",8761.2775
"2019-05-30 16",8759.06233333334
"2019-05-30 17",8607.38583333333
"2019-05-30 18",8620.01083333334
"2019-05-30 19",8628.43783333333
"2019-05-30 20",8512.48816666667
"2019-05-30 21",8285.421
"2019-05-30 22",8267.51883333333
"2019-05-30 23",8262.5975
"2019-05-31 00",8313.4735
"2019-05-31 01",8349.93166666667
"2019-05-31 02",8329.51083333333
"2019-05-31 03",8259.7825
"2019-05-31 04",8228.47416666667
"2019-05-31 05",8202.5205
"2019-05-31 06",8283.34633333333
"2019-05-31 07",8274.74016666666
"2019-05-31 08",8303.9065
"2019-05-31 09",8319.8685
"2019-05-31 10",8330.3725
"2019-05-31 11",8274.49166666667
"2019-05-31 12",8306.15616666667
"2019-05-31 13",8397.00983333333
"2019-05-31 14",8411.3985
"2019-05-31 15",8385.05266666667
"2019-05-31 16",8383.3245
"2019-05-31 17",8409.32833333333
"2019-05-31 18",8423.31033333333
"2019-05-31 19",8419.78083333333
"2019-05-31 20",8461.08266666666
"2019-05-31 21",8527.49583333333
"2019-05-31 22",8507.17866666667
"2019-05-31 23",8551.3545
"2019-06-01 00",8533.37483333334
"2019-06-01 01",8563.91133333333
"2019-06-01 02",8539.8255
"2019-06-01 03",8552.7905
"2019-06-01 04",8553.16233333334
"2019-06-01 05",8519.22333333333
"2019-06-01 06",8504.56366666667
"2019-06-01 07",8528.04016666667
"2019-06-01 08",8528.886
"2019-06-01 09",8577.646
"2019-06-01 10",8572.2375
"2019-06-01 11",8553.55266666667
"2019-06-01 12",8552.06466666667
"2019-06-01 13",8526.03733333333
"2019-06-01 14",8498.8005
"2019-06-01 15",8506.1645
"2019-06-01 16",8554.52566666667
"2019-06-01 17",8526.0935
"2019-06-01 18",8509.708
"2019-06-01 19",8518.857
"2019-06-01 20",8545.59216666667
"2019-06-01 21",8580.494
"2019-06-01 22",8561.79933333333
"2019-06-01 23",8554.65183333333
"2019-06-02 00",8563.18016666666
"2019-06-02 01",8570.553
"2019-06-02 02",8564.8445
"2019-06-02 03",8551.85966666667
"2019-06-02 04",8554.20583333333
"2019-06-02 05",8566.4785
"2019-06-02 06",8576.53266666667
"2019-06-02 07",8631.56166666666
"2019-06-02 08",8709.14483333333
"2019-06-02 09",8711.52983333333
"2019-06-02 10",8696.23033333333
"2019-06-02 11",8714.29816666667
"2019-06-02 12",8781.416
"2019-06-02 13",8683.11116666667
"2019-06-02 14",8674.599
"2019-06-02 15",8675.06
"2019-06-02 16",8677.70166666667
"2019-06-02 17",8678.12233333333
"2019-06-02 18",8660.5215
"2019-06-02 19",8660.16666666667
"2019-06-02 20",8677.97583333333
"2019-06-02 21",8681.83066666667
"2019-06-02 22",8709.88166666667
"2019-06-02 23",8730.72216666666
"2019-06-03 00",8682.69866666667
"2019-06-03 01",8661.796
"2019-06-03 02",8678.91416666667
"2019-06-03 03",8674.91566666667
"2019-06-03 04",8657.18083333333
"2019-06-03 05",8624.38266666667
"2019-06-03 06",8548.283
"2019-06-03 07",8445.31733333333
"2019-06-03 08",8496.643
"2019-06-03 09",8468.56616666667
"2019-06-03 10",8512.438
"2019-06-03 11",8521.15516666667
"2019-06-03 12",8529.87283333333
"2019-06-03 13",8499.01333333333
"2019-06-03 14",8446.86683333333
"2019-06-03 15",8421.887
"2019-06-03 16",8502.58633333333
"2019-06-03 17",8494.914
"2019-06-03 18",8522.379
"2019-06-03 19",8560.014
"2019-06-03 20",8554.886
"2019-06-03 21",8515.37
"2019-06-03 22",8458.48183333333
"2019-06-03 23",8262.4395
"2019-06-04 00",7977.27333333333
"2019-06-04 01",8023.49583333333
"2019-06-04 02",8017.67566666667
"2019-06-04 03",7997.7365
"2019-06-04 04",7955.15583333333
"2019-06-04 05",7974.53833333333
"2019-06-04 06",7908.83966666667
"2019-06-04 07",7871.41766666667
"2019-06-04 08",7917.82016666667
"2019-06-04 09",7947.3015
"2019-06-04 10",7973.4045
"2019-06-04 11",7952.505
"2019-06-04 12",7942.21083333333
"2019-06-04 13",8004.847
"2019-06-04 14",7996.5125
"2019-06-04 15",7978.40266666666
"2019-06-04 16",7932.83033333333
"2019-06-04 17",7773.75816666666
"2019-06-04 18",7694.59866666667
"2019-06-04 19",7635.43
"2019-06-04 20",7655.3585
"2019-06-04 21",7632.3545
"2019-06-04 22",7606.92333333333
"2019-06-04 23",7662.043
"2019-06-05 00",7765.45733333333
"2019-06-05 01",7765.50233333334
"2019-06-05 02",7807.22566666667
"2019-06-05 03",7812.78533333333
"2019-06-05 04",7771.92883333333
"2019-06-05 05",7771.792
"2019-06-05 06",7726.984
"2019-06-05 07",7779.10683333333
"2019-06-05 08",7804.303
"2019-06-05 09",7796.40683333334
"2019-06-05 10",7811.667
"2019-06-05 11",7831.09466666667
"2019-06-05 12",7776.79483333333
"2019-06-05 13",7766.1005
"2019-06-05 14",7727.11716666667
"2019-06-05 15",7649.39533333333
"2019-06-05 16",7719.30883333333
"2019-06-05 17",7769.34133333333
"2019-06-05 18",7769.19
"2019-06-05 19",7798.37533333333
"2019-06-05 20",7763.65216666666
"2019-06-05 21",7698.0345
"2019-06-05 22",7744.2165
"2019-06-05 23",7783.80816666667
"2019-06-06 00",7776.83683333333
"2019-06-06 01",7807.29866666667
"2019-06-06 02",7814.44783333333
"2019-06-06 03",7831.7835
"2019-06-06 04",7824.31
"2019-06-06 05",7794.31783333333
"2019-06-06 06",7800.48033333333
"2019-06-06 07",7790.37483333333
"2019-06-06 08",7779.4375
"2019-06-06 09",7789.83683333333
"2019-06-06 10",7783.43516666667
"2019-06-06 11",7812.27966666667
"2019-06-06 12",7749.67
"2019-06-06 13",7692.85883333333
"2019-06-06 14",7668.756
"2019-06-06 15",7677.9495
"2019-06-06 16",7691.03583333333
"2019-06-06 17",7660.5215
"2019-06-06 18",7560.8495
"2019-06-06 19",7577.69633333333
"2019-06-06 20",7666.0215
"2019-06-06 21",7711.55816666667
"2019-06-06 22",7716.75433333333
"2019-06-06 23",7745.32
"2019-06-07 00",7782.37466666666
"2019-06-07 01",7767.1935
"2019-06-07 02",7764.068
"2019-06-07 03",7780.26466666667
"2019-06-07 04",7783.57633333333
"2019-06-07 05",7779.50433333333
"2019-06-07 06",7889.35133333333
"2019-06-07 07",7943.09333333333
"2019-06-07 08",7964.57066666667
"2019-06-07 09",7944.98933333333
"2019-06-07 10",7951.47466666667
"2019-06-07 11",7923.12933333333
"2019-06-07 12",7906.61633333333
"2019-06-07 13",7929.15266666667
"2019-06-07 14",7934.74783333333
"2019-06-07 15",7923.3845
"2019-06-07 16",8009.085
"2019-06-07 17",8060.65016666667
"2019-06-07 18",8069.13516666667
"2019-06-07 19",8002.126
"2019-06-07 20",7930.84999999999
"2019-06-07 21",7930.85
"2019-06-07 22",7979.09355555556
"2019-06-07 23",8013.47266666667
"2019-06-08 00",8013.4145
"2019-06-08 01",8005.2325
"2019-06-08 02",7947.7945
"2019-06-08 03",7956.479
"2019-06-08 04",7948.7365
"2019-06-08 05",7963.74816666666
"2019-06-08 06",7906.69216666666
"2019-06-08 07",7904.2725
"2019-06-08 08",7929.59683333333
"2019-06-08 09",7949.00283333333
"2019-06-08 10",7975.79583333334
"2019-06-08 11",7959.17833333333
"2019-06-08 12",7933.48566666667
"2019-06-08 13",7923.87683333333
"2019-06-08 14",7911.2845
"2019-06-08 15",7892.309
"2019-06-08 16",7863.07016666667
"2019-06-08 17",7804.74083333333
"2019-06-08 18",7817.64833333333
"2019-06-08 19",7818.62583333334
"2019-06-08 20",7836.62166666666
"2019-06-08 21",7859.37216666667
"2019-06-08 22",7893.30166666667
"2019-06-08 23",7914.51133333333
"2019-06-09 00",7899.69016666667
"2019-06-09 01",7869.6085
"2019-06-09 02",7855.94133333333
"2019-06-09 03",7860.47383333333
"2019-06-09 04",7862.92333333333
"2019-06-09 05",7874.86633333334
"2019-06-09 06",7863.52083333333
"2019-06-09 07",7875.94116666667
"2019-06-09 08",7900.08033333333
"2019-06-09 09",7881.84683333334
"2019-06-09 10",7865.56333333333
"2019-06-09 11",7875.21916666667
"2019-06-09 12",7765.72133333333
"2019-06-09 13",7737.05016666667
"2019-06-09 14",7708.78133333333
"2019-06-09 15",7725.03316666667
"2019-06-09 16",7643.60616666667
"2019-06-09 17",7634.45366666667
"2019-06-09 18",7657.755
"2019-06-09 19",7704.80016666667
"2019-06-09 20",7703.27866666667
"2019-06-09 21",7668.09766666667
"2019-06-09 22",7564.28116666667
"2019-06-09 23",7610.91583333333
"2019-06-10 00",7577.5245
"2019-06-10 01",7618.06083333333
"2019-06-10 02",7619.89116666667
"2019-06-10 03",7656.72116666667
"2019-06-10 04",7636.92716666667
"2019-06-10 05",7629.70166666666
"2019-06-10 06",7686.23383333333
"2019-06-10 07",7704.83133333333
"2019-06-10 08",7713.12416666667
"2019-06-10 09",7693.34133333333
"2019-06-10 10",7653.35016666667
"2019-06-10 11",7778.83433333333
"2019-06-10 12",7949.38433333333
"2019-06-10 13",7918.04733333333
"2019-06-10 14",7915.677
"2019-06-10 15",7896.55166666667
"2019-06-10 16",7911.91366666666
"2019-06-10 17",7903.49266666667
"2019-06-10 18",7914.854
"2019-06-10 19",7938.62116666667
"2019-06-10 20",7925.501
"2019-06-10 21",7903.94883333333
"2019-06-10 22",7929.9275
"2019-06-10 23",7950.945
"2019-06-11 00",7955.2025
"2019-06-11 01",7940.45316666667
"2019-06-11 02",7928.23183333333
"2019-06-11 03",7921.1585
"2019-06-11 04",7928.3025
"2019-06-11 05",7915.2985
"2019-06-11 06",7898.76683333333
"2019-06-11 07",7888.3685
"2019-06-11 08",7904.12116666666
"2019-06-11 09",7910.7405
"2019-06-11 10",7805.256
"2019-06-11 11",7766.98633333333
"2019-06-11 12",7758.9225
"2019-06-11 13",7777.976
"2019-06-11 14",7766.702
"2019-06-11 15",7759.68916666667
"2019-06-11 16",7765.76266666667
"2019-06-11 17",7851.525
"2019-06-11 18",7862.371
"2019-06-11 19",7855.007
"2019-06-11 20",7892.59216666667
"2019-06-11 21",7899.2145
"2019-06-11 22",7887.94183333333
"2019-06-11 23",7890.34066666667
"2019-06-12 00",7852.96633333333
"2019-06-12 01",7827.80666666667
"2019-06-12 02",7880.25766666667
"2019-06-12 03",7972.829
"2019-06-12 04",7950.8145
"2019-06-12 05",7927.19066666667
"2019-06-12 06",7922.51783333333
"2019-06-12 07",7935.71133333333
"2019-06-12 08",7939.44533333333
"2019-06-12 09",7901.8765
"2019-06-12 10",7954.02033333333
"2019-06-12 11",7959.29416666667
"2019-06-12 12",7978.01483333333
"2019-06-12 13",7972.70683333333
"2019-06-12 14",7965.649
"2019-06-12 15",8106.97516666666
"2019-06-12 16",8132.99916666667
"2019-06-12 17",8099.2275
"2019-06-12 18",8107.19116666667
"2019-06-12 19",8112.08566666667
"2019-06-12 20",8085.0625
"2019-06-12 21",8099.4415
"2019-06-12 22",8102.43416666667
"2019-06-12 23",8099.55483333333
"2019-06-13 00",8121.25533333333
"2019-06-13 01",8113.50183333333
"2019-06-13 02",8085.81133333333
"2019-06-13 03",8075.2165
"2019-06-13 04",8087.9745
"2019-06-13 05",8093.794
"2019-06-13 06",8083.82683333334
"2019-06-13 07",8098.628
"2019-06-13 08",8095.13283333333
"2019-06-13 09",8083.81616666667
"2019-06-13 10",8066.848
"2019-06-13 11",8077.2655
"2019-06-13 12",8083.71616666667
"2019-06-13 13",8114.75316666667
"2019-06-13 14",8124.87133333333
"2019-06-13 15",8179.603
"2019-06-13 16",8159.2555
"2019-06-13 17",8165.2725
"2019-06-13 18",8210.207
"2019-06-13 19",8242.14083333333
"2019-06-13 20",8235.91516666667
"2019-06-13 21",8276.25016666666
"2019-06-13 22",8264.6305
"2019-06-13 23",8223.734
"2019-06-14 00",8215.764
"2019-06-14 01",8181.5295
"2019-06-14 02",8176.735
"2019-06-14 03",8192.01083333333
"2019-06-14 04",8202.6205
"2019-06-14 05",8226.73133333333
"2019-06-14 06",8197.082
"2019-06-14 07",8221.70666666667
"2019-06-14 08",8263.28116666667
"2019-06-14 09",8258.66083333334
"2019-06-14 10",8276.10133333333
"2019-06-14 11",8260.46833333333
"2019-06-14 12",8302.063
"2019-06-14 13",8379.85033333333
"2019-06-14 14",8391.3915
"2019-06-14 15",8406.265
"2019-06-14 16",8376.68216666667
"2019-06-14 17",8354.7
"2019-06-14 18",8384.23416666667
"2019-06-14 19",8395.63666666666
"2019-06-14 20",8413.83466666667
"2019-06-14 21",8557.303
"2019-06-14 22",8609.4775
"2019-06-14 23",8641.62983333333
"2019-06-15 00",8625.484
"2019-06-15 01",8594.62466666667
"2019-06-15 02",8613.26083333333
"2019-06-15 03",8597.8055
"2019-06-15 04",8598.9595
"2019-06-15 05",8628.8115
"2019-06-15 06",8662.94316666667
"2019-06-15 07",8636.29333333333
"2019-06-15 08",8653.881
"2019-06-15 09",8634.189
"2019-06-15 10",8625.41416666667
"2019-06-15 11",8621.2455
"2019-06-15 12",8612.87766666667
"2019-06-15 13",8605.34483333334
"2019-06-15 14",8641.798
"2019-06-15 15",8720.98266666667
"2019-06-15 16",8793.10633333333
"2019-06-15 17",8775.0645
"2019-06-15 18",8787.0105
"2019-06-15 19",8805.179
"2019-06-15 20",8768.724
"2019-06-15 21",8764.474
"2019-06-15 22",8792.5475
"2019-06-15 23",8808.06283333333
"2019-06-16 00",8786.37283333333
"2019-06-16 01",8873.56183333333
"2019-06-16 02",8943.55366666666
"2019-06-16 03",8940.71
"2019-06-16 04",8976.27933333333
"2019-06-16 05",9153.01816666667
"2019-06-16 06",9229.08933333333
"2019-06-16 07",9248.82683333333
"2019-06-16 08",9221.95383333333
"2019-06-16 09",9031.10466666666
"2019-06-16 10",9058.67
"2019-06-16 11",9054.2615
"2019-06-16 12",9055.9735
"2019-06-16 13",9110.5075
"2019-06-16 14",9228.5915
"2019-06-16 15",9183.32783333333
"2019-06-16 16",9161.91916666666
"2019-06-16 17",9075.0875
"2019-06-16 18",9045.07583333333
"2019-06-16 19",8976.289
"2019-06-16 20",8902.81566666667
"2019-06-16 21",8997.9065
"2019-06-16 22",9033.182
"2019-06-16 23",9020.21116666667
"2019-06-17 00",9088.0335
"2019-06-17 01",9123.92333333334
"2019-06-17 02",9113.58933333334
"2019-06-17 03",9090.7885
"2019-06-17 04",9161.6945
"2019-06-17 05",9153.358
"2019-06-17 06",9125.36283333333
"2019-06-17 07",9124.09733333333
"2019-06-17 08",9154.962
"2019-06-17 09",9135.57466666666
"2019-06-17 10",9158.408
"2019-06-17 11",9240.531
"2019-06-17 12",9242.61216666667
"2019-06-17 13",9241.2705
"2019-06-17 14",9282.88316666666
"2019-06-17 15",9228.999
"2019-06-17 16",9177.17466666667
"2019-06-17 17",9225.55366666667
"2019-06-17 18",9246.534
"2019-06-17 19",9284.138
"2019-06-17 20",9277.31483333333
"2019-06-17 21",9235.31766666666
"2019-06-17 22",9305.90616666667
"2019-06-17 23",9332.22416666667
"2019-06-18 00",9292.8735
"2019-06-18 01",9278.4465
"2019-06-18 02",9249.929
"2019-06-18 03",9225.27233333333
"2019-06-18 04",9244.30083333333
"2019-06-18 05",9171.89483333333
"2019-06-18 06",9134.98283333333
"2019-06-18 07",9078.80116666667
"2019-06-18 08",9111.78133333334
"2019-06-18 09",9201.96583333333
"2019-06-18 10",9219.44883333333
"2019-06-18 11",9187.64283333333
"2019-06-18 12",9143.57333333334
"2019-06-18 13",9169.53833333333
"2019-06-18 14",9140.0815
"2019-06-18 15",9071.4205
"2019-06-18 16",9045.09433333333
"2019-06-18 17",9016.967
"2019-06-18 18",9068.71233333333
"2019-06-18 19",9093.2475
"2019-06-18 20",9108.82166666667
"2019-06-18 21",9073.63566666667
"2019-06-18 22",9014.20116666667
"2019-06-18 23",9029.70183333333
"2019-06-19 00",9092.27166666667
"2019-06-19 01",9150.129
"2019-06-19 02",9134.73966666666
"2019-06-19 03",9150.89083333333
"2019-06-19 04",9175.1135
"2019-06-19 05",9161.5415
"2019-06-19 06",9161.32883333333
"2019-06-19 07",9150.472
"2019-06-19 08",9164.43866666666
"2019-06-19 09",9132.337
"2019-06-19 10",9117.049
"2019-06-19 11",9119.4025
"2019-06-19 12",9109.674
"2019-06-19 13",9106.9555
"2019-06-19 14",9100.83166666667
"2019-06-19 15",9075.90566666666
"2019-06-19 16",9100.10366666667
"2019-06-19 17",9124.02783333333
"2019-06-19 18",9117.42383333333
"2019-06-19 19",9120.18783333333
"2019-06-19 20",9139.4075
"2019-06-19 21",9146.59283333333
"2019-06-19 22",9247.8435
"2019-06-19 23",9265.11516666666
"2019-06-20 00",9258.0815
"2019-06-20 01",9241.6645
"2019-06-20 02",9266.01783333333
"2019-06-20 03",9320.9885
"2019-06-20 04",9294.982
"2019-06-20 05",9295.87066666667
"2019-06-20 06",9284.069
"2019-06-20 07",9286.74533333333
"2019-06-20 08",9223.40616666666
"2019-06-20 09",9221.21016666667
"2019-06-20 10",9210.617
"2019-06-20 11",9226.83633333334
"2019-06-20 12",9238.696
"2019-06-20 13",9286.974
"2019-06-20 14",9315.688
"2019-06-20 15",9342.4435
"2019-06-20 16",9373.29016666666
"2019-06-20 17",9322.52233333333
"2019-06-20 18",9380.88666666667
"2019-06-20 19",9436.544
"2019-06-20 20",9533.32233333334
"2019-06-20 21",9534.86366666667
"2019-06-20 22",9520.8245
"2019-06-20 23",9543.45366666667
"2019-06-21 00",9554.39233333333
"2019-06-21 01",9651.772
"2019-06-21 02",9723.891
"2019-06-21 03",9688.682
"2019-06-21 04",9736.91283333334
"2019-06-21 05",9717.99666666667
